lon,lat,series_id,study_id,spatial_unit,variable,taxonname,species_code,site_number,unit,ott_id,name_cleaned,ncbi_id,genus,family,order,class,phylum,kingdom,taxon_rank
99.78,7.57,seriesM00253_site001_speciesPARSPE_varialbe_fruit_unit_% individuals reproducing,M00253,stand,fruit,Parkia speciosa,PARSPE,001,% individuals reproducing,788555,Parkia speciosa,148714,Parkia,Fabaceae,Fabales,Magnoliopsida,Streptophyta,Viridiplantae,species
99.78,7.57,seriesM00253_site001_speciesZIZANG_varialbe_fruit_unit_% individuals reproducing,M00253,stand,fruit,Ziziphus angustifolia,ZIZANG,001,% individuals reproducing,727557,Ziziphus angustifolia,1085521,Ziziphus,Rhamnaceae,Rosales,Magnoliopsida,Streptophyta,Viridiplantae,species
-92.13,36,seriesM00077_site001_speciesCORFLO_varialbe_fruit_unit_g/m2,M00077,patch,fruit,Cornus florida,CORFLO,001,g/m2,148264,Cornus florida,4283,Cornus,Cornaceae,Cornales,Magnoliopsida,Streptophyta,Viridiplantae,species
-92.13,36,seriesM00077_site001_speciesQUEALB_varialbe_fruit_unit_g/m2,M00077,patch,fruit,Quercus alba,QUEALB,001,g/m2,791112,Quercus alba,3513,Quercus,Fagaceae,Fagales,Magnoliopsida,Streptophyta,Viridiplantae,species
-92.13,36,seriesM00077_site001_speciesQUEVEL_varialbe_fruit_unit_g/m2,M00077,patch,fruit,Quercus velutina,QUEVEL,001,g/m2,581813,Quercus velutina,500452,Quercus,Fagaceae,Fagales,Magnoliopsida,Streptophyta,Viridiplantae,species
-1.98,40.03,seriesM00214_site001_speciesPINNIG_varialbe_seed_unit_seeds/m2,M00214,patch,seed,Pinus nigra,PINNIG,001,seeds/m2,61776,Pinus nigra,58042,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-3.09,40.78,seriesM01208_site001_speciesPINSYL_varialbe_cone_unit_g/m2,M01208,stand,cone,Pinus sylvestris,PINSYL,001,g/m2,568619,Pinus sylvestris,3349,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-3.09,40.78,seriesM01208_site002_speciesPINSYL_varialbe_cone_unit_g/m2,M01208,stand,cone,Pinus sylvestris,PINSYL,002,g/m2,568619,Pinus sylvestris,3349,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-3.09,40.78,seriesM01208_site003_speciesPINSYL_varialbe_cone_unit_g/m2,M01208,stand,cone,Pinus sylvestris,PINSYL,003,g/m2,568619,Pinus sylvestris,3349,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-107.5,34,seriesM00044_site001_speciesPINEDU_varialbe_cone_unit_cones/branch,M00044,region,cone,Pinus edulis,PINEDU,001,cones/branch,568629,Pinus edulis,3340,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-74.15,44,seriesM01017_site002_speciesACESAC_varialbe_seed_unit_seeds/individual,M01017,stand,seed,Acer saccharum,ACESAC,002,seeds/individual,948916,Acer saccharum,4024,Acer,Sapindaceae,Sapindales,Magnoliopsida,Streptophyta,Viridiplantae,species
-85.97,43.86,seriesM00050_site001_speciesACERUB_varialbe_seed_unit_seeds/m2,M00050,patch,seed,Acer rubrum,ACERUB,001,seeds/m2,1039827,Acer rubrum,45314,Acer,Sapindaceae,Sapindales,Magnoliopsida,Streptophyta,Viridiplantae,species
-85.97,43.86,seriesM00050_site001_speciesACESAC_varialbe_seed_unit_seeds/m2,M00050,patch,seed,Acer saccharum,ACESAC,001,seeds/m2,948916,Acer saccharum,4024,Acer,Sapindaceae,Sapindales,Magnoliopsida,Streptophyta,Viridiplantae,species
-85.97,43.86,seriesM00050_site001_speciesFAGGRA_varialbe_seed_unit_seeds/m2,M00050,patch,seed,Fagus grandifolia,FAGGRA,001,seeds/m2,422459,Fagus grandifolia,60423,Fagus,Fagaceae,Fagales,Magnoliopsida,Streptophyta,Viridiplantae,species
-85.97,43.86,seriesM00050_site001_speciesFRAAME_varialbe_seed_unit_seeds/m2,M00050,patch,seed,Fraxinus americana,FRAAME,001,seeds/m2,671807,Fraxinus americana,38872,Fraxinus,Oleaceae,Lamiales,Magnoliopsida,Streptophyta,Viridiplantae,species
18.48,68.35,seriesM00039_site001_speciesERIVAG_varialbe_flower_unit_flowers/individual,M00039,stand,flower,Eriophorum vaginatum,ERIVAG,001,flowers/individual,738895,Eriophorum vaginatum,76438,Eriophorum,Cyperaceae,Poales,Magnoliopsida,Streptophyta,Viridiplantae,species
-0.26,40.53,seriesM00204_site001_speciesJUNTHU_varialbe_fruit_unit_g/branch,M00204,stand,fruit,Juniperus thurifera,JUNTHU,001,g/branch,340326,Juniperus thurifera,177241,Juniperus,Cupressaceae,Cupressales,Pinopsida,Streptophyta,Viridiplantae,species
-0.26,40.53,seriesM00204_site002_speciesJUNTHU_varialbe_fruit_unit_g/branch,M00204,stand,fruit,Juniperus thurifera,JUNTHU,002,g/branch,340326,Juniperus thurifera,177241,Juniperus,Cupressaceae,Cupressales,Pinopsida,Streptophyta,Viridiplantae,species
-5.6,36.3,seriesM00094_site001_speciesQUECAN_varialbe_fruit_unit_fruits/individual,M00094,stand,fruit,Quercus canariensis,QUECAN,001,fruits/individual,624758,Quercus canariensis,568684,Quercus,Fagaceae,Fagales,Magnoliopsida,Streptophyta,Viridiplantae,species
-5.6,36.3,seriesM00094_site001_speciesQUESUB_varialbe_fruit_unit_fruits/individual,M00094,stand,fruit,Quercus suber,QUESUB,001,fruits/individual,272709,Quercus suber,58331,Quercus,Fagaceae,Fagales,Magnoliopsida,Streptophyta,Viridiplantae,species
-4.71,41.41,seriesM00205_site001_speciesPINPNE_varialbe_cone_unit_g/m2,M00205,stand,cone,Pinus pinea,PINPNE,001,g/m2,568639,Pinus pinea,3346,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-110.58,44.42,seriesM01018_site001_speciesPINALB_varialbe_cone_unit_cones/individual,M01018,stand,cone,Pinus albicaulis,PINALB,001,cones/individual,786785,Pinus albicaulis,71622,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-110.58,44.42,seriesM01018_site002_speciesPINALB_varialbe_cone_unit_cones/branch,M01018,stand,cone,Pinus albicaulis,PINALB,002,cones/branch,786785,Pinus albicaulis,71622,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-73.12,-39.63,seriesM00226_site001_speciesAEXPUN_varialbe_seed_unit_g/m2,M00226,patch,seed,Aextoxicon punctatum,AEXPUN,001,g/m2,1062012,Aextoxicon punctatum,39268,Aextoxicon,Aextoxicaceae,Berberidopsidales,Magnoliopsida,Streptophyta,Viridiplantae,species
-73.12,-39.63,seriesM00226_site001_speciesGEVAVE_varialbe_seed_unit_g/m2,M00226,patch,seed,Gevuina avellana,GEVAVE,001,g/m2,602843,Gevuina avellana,54939,Gevuina,Proteaceae,Proteales,Magnoliopsida,Streptophyta,Viridiplantae,species
-73.12,-39.63,seriesM00226_site001_speciesLAUPHI_varialbe_seed_unit_g/m2,M00226,patch,seed,Laureliopsis philippiana,LAUPHI,001,g/m2,788086,Laureliopsis philippiana,74877,Laureliopsis,Atherospermataceae,Laurales,Magnoliopsida,Streptophyta,Viridiplantae,species
-73.12,-39.63,seriesM00226_site001_speciesNOTOBL_varialbe_seed_unit_g/m2,M00226,patch,seed,Nothofagus obliqua,NOTOBL,001,g/m2,237411,Lophozonia obliqua,28948,Nothofagus,Nothofagaceae,Fagales,Magnoliopsida,Streptophyta,Viridiplantae,species
-73.12,-39.63,seriesM00226_site001_speciesPODSAL_varialbe_seed_unit_g/m2,M00226,patch,seed,Podocarpus salignus,PODSAL,001,g/m2,159528,Podocarpus salignus,120631,Podocarpus,Podocarpaceae,Araucariales,Pinopsida,Streptophyta,Viridiplantae,species
-4.33,41.58,seriesM10108_site002_speciesPINPNE_varialbe_seed_unit_g/individual,M10108,patch,seed,Pinus pinea,PINPNE,002,g/individual,568639,Pinus pinea,3346,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-4.33,41.58,seriesM10108_site002_speciesPINPNE_varialbe_flower_unit_flowers/individual,M10108,patch,flower,Pinus pinea,PINPNE,002,flowers/individual,568639,Pinus pinea,3346,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
130.83,31.52,seriesM00410_site001_speciesLITEDU_varialbe_seed_unit_seeds/m2,M00410,stand,seed,Lithocarpus edulis,LITEDU,001,seeds/m2,806231,Lithocarpus edulis,157795,Lithocarpus,Fagaceae,Fagales,Magnoliopsida,Streptophyta,Viridiplantae,species
137.8,35.79,seriesM00227_site001_speciesPINPUM_varialbe_cone_unit_cones/plot,M00227,patch,cone,Pinus pumila,PINPUM,001,cones/plot,837867,Pinus pumila,71649,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
30.75,-25.83,seriesM00030_site001_speciesADADIG_varialbe_fruit_unit_fruits/individual,M00030,region,fruit,Adansonia digitata,ADADIG,001,fruits/individual,659136,Adansonia digitata,69109,Adansonia,Malvaceae,Malvales,Magnoliopsida,Streptophyta,Viridiplantae,species
30.75,-25.83,seriesM00030_site001_speciesADADIG_varialbe_seed_unit_seeds/individual,M00030,region,seed,Adansonia digitata,ADADIG,001,seeds/individual,659136,Adansonia digitata,69109,Adansonia,Malvaceae,Malvales,Magnoliopsida,Streptophyta,Viridiplantae,species
169.7,-43.88,seriesM01056_site001_speciesNOTMEN_varialbe_seed_unit_seeds/m2,M01056,stand,seed,Nothofagus menziesii,NOTMEN,001,seeds/m2,316863,Lophozonia menziesii,28945,Nothofagus,Nothofagaceae,Fagales,Magnoliopsida,Streptophyta,Viridiplantae,species
168,-44.97,seriesM01057_site001_speciesNOTSPP_varialbe_seed_unit_seeds/m2,M01057,patch,seed,Nothofagus spp.,NOTSPP,001,seeds/m2,272015,Nothofagus spp.,26779,Nothofagus,Nothofagaceae,Fagales,Magnoliopsida,Streptophyta,Viridiplantae,genus
142.18,44.27,seriesM00247_site001_speciesQUEMNG_varialbe_seed_unit_seeds/individual,M00247,patch,seed,Quercus mongolica,QUEMNG,001,seeds/individual,429751,Quercus mongolica,103485,Quercus,Fagaceae,Fagales,Magnoliopsida,Streptophyta,Viridiplantae,species
141,39.75,seriesM00409_site001_speciesBETMAX_varialbe_seed_unit_seeds/m2,M00409,stand,seed,Betula maximowicziana,BETMAX,001,seeds/m2,554287,Betula maximowicziana,211500,Betula,Betulaceae,Fagales,Magnoliopsida,Streptophyta,Viridiplantae,species
24.9158,67.6507,seriesM10107_site001_speciesPINSYL_varialbe_seed_unit_seeds/m2,M10107,patch,seed,Pinus sylvestris,PINSYL,001,seeds/m2,568619,Pinus sylvestris,3349,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
25.7294,66.5039,seriesM10107_site003_speciesPINSYL_varialbe_seed_unit_seeds/m2,M10107,patch,seed,Pinus sylvestris,PINSYL,003,seeds/m2,568619,Pinus sylvestris,3349,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
25.7294,66.5039,seriesM10107_site004_speciesPINSYL_varialbe_seed_unit_seeds/m2,M10107,patch,seed,Pinus sylvestris,PINSYL,004,seeds/m2,568619,Pinus sylvestris,3349,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
24.8278,61.8602,seriesM10107_site005_speciesPINSYL_varialbe_seed_unit_seeds/m2,M10107,patch,seed,Pinus sylvestris,PINSYL,005,seeds/m2,568619,Pinus sylvestris,3349,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
29.3931,61.7559,seriesM10107_site006_speciesPINSYL_varialbe_seed_unit_seeds/m2,M10107,patch,seed,Pinus sylvestris,PINSYL,006,seeds/m2,568619,Pinus sylvestris,3349,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
24.5096,62.0211,seriesM10107_site007_speciesPINSYL_varialbe_seed_unit_seeds/m2,M10107,patch,seed,Pinus sylvestris,PINSYL,007,seeds/m2,568619,Pinus sylvestris,3349,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
26.0458,61.2102,seriesM10107_site008_speciesPINSYL_varialbe_seed_unit_seeds/m2,M10107,patch,seed,Pinus sylvestris,PINSYL,008,seeds/m2,568619,Pinus sylvestris,3349,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
24.9158,67.6507,seriesM10107_site009_speciesPICABI_varialbe_seed_unit_seeds/m2,M10107,patch,seed,Picea abies,PICABI,009,seeds/m2,517943,Picea abies,3329,Picea,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
25.7294,66.5039,seriesM10107_site010_speciesPICABI_varialbe_seed_unit_seeds/m2,M10107,patch,seed,Picea abies,PICABI,010,seeds/m2,517943,Picea abies,3329,Picea,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
27.6619,63.0737,seriesM10107_site011_speciesPICABI_varialbe_seed_unit_seeds/m2,M10107,patch,seed,Picea abies,PICABI,011,seeds/m2,517943,Picea abies,3329,Picea,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
24.8278,61.8602,seriesM10107_site012_speciesPICABI_varialbe_seed_unit_seeds/m2,M10107,patch,seed,Picea abies,PICABI,012,seeds/m2,517943,Picea abies,3329,Picea,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
26.0458,61.2102,seriesM10107_site013_speciesPICABI_varialbe_seed_unit_seeds/m2,M10107,patch,seed,Picea abies,PICABI,013,seeds/m2,517943,Picea abies,3329,Picea,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-72.7,43.95,seriesM00051_site001_speciesACESAC_varialbe_fruit_unit_% individuals reproducing,M00051,super-region,fruit,Acer saccharum,ACESAC,001,% individuals reproducing,948916,Acer saccharum,4024,Acer,Sapindaceae,Sapindales,Magnoliopsida,Streptophyta,Viridiplantae,species
-80.44,26.05,seriesM01027_site001_speciesMELQUI_varialbe_seed_unit_seeds/m2,M01027,stand,seed,Melaleuca quinquenervia,MELQUI,001,seeds/m2,457009,Melaleuca quinquenervia,164942,Melaleuca,Myrtaceae,Myrtales,Magnoliopsida,Streptophyta,Viridiplantae,species
-80.44,26.05,seriesM01027_site002_speciesMELQUI_varialbe_seed_unit_seeds/m2,M01027,stand,seed,Melaleuca quinquenervia,MELQUI,002,seeds/m2,457009,Melaleuca quinquenervia,164942,Melaleuca,Myrtaceae,Myrtales,Magnoliopsida,Streptophyta,Viridiplantae,species
-80.44,26.05,seriesM01027_site003_speciesMELQUI_varialbe_seed_unit_seeds/m2,M01027,stand,seed,Melaleuca quinquenervia,MELQUI,003,seeds/m2,457009,Melaleuca quinquenervia,164942,Melaleuca,Myrtaceae,Myrtales,Magnoliopsida,Streptophyta,Viridiplantae,species
-104.96,38.86,seriesM01020_site001_speciesPINPON_varialbe_cone_unit_cones/m2,M01020,stand,cone,Pinus ponderosa,PINPON,001,cones/m2,736900,Pinus ponderosa,55062,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-71.35,-39.62,seriesM00262_site001_speciesARAARA_varialbe_cone_unit_cones/individual,M00262,stand,cone,Araucaria araucana,ARAARA,001,cones/individual,963047,Araucaria araucana,42754,Araucaria,Araucariaceae,Araucariales,Pinopsida,Streptophyta,Viridiplantae,species
-71.45,-39.58,seriesM00262_site002_speciesARAARA_varialbe_cone_unit_cones/individual,M00262,stand,cone,Araucaria araucana,ARAARA,002,cones/individual,963047,Araucaria araucana,42754,Araucaria,Araucariaceae,Araucariales,Pinopsida,Streptophyta,Viridiplantae,species
-71.28,-39.22,seriesM00262_site003_speciesARAARA_varialbe_cone_unit_cones/individual,M00262,stand,cone,Araucaria araucana,ARAARA,003,cones/individual,963047,Araucaria araucana,42754,Araucaria,Araucariaceae,Araucariales,Pinopsida,Streptophyta,Viridiplantae,species
-71.17,-39.23,seriesM00262_site004_speciesARAARA_varialbe_cone_unit_cones/individual,M00262,stand,cone,Araucaria araucana,ARAARA,004,cones/individual,963047,Araucaria araucana,42754,Araucaria,Araucariaceae,Araucariales,Pinopsida,Streptophyta,Viridiplantae,species
-71.27,-39.23,seriesM00262_site005_speciesARAARA_varialbe_cone_unit_cones/individual,M00262,stand,cone,Araucaria araucana,ARAARA,005,cones/individual,963047,Araucaria araucana,42754,Araucaria,Araucariaceae,Araucariales,Pinopsida,Streptophyta,Viridiplantae,species
-71.28,-39.18,seriesM00262_site006_speciesARAARA_varialbe_cone_unit_cones/individual,M00262,stand,cone,Araucaria araucana,ARAARA,006,cones/individual,963047,Araucaria araucana,42754,Araucaria,Araucariaceae,Araucariales,Pinopsida,Streptophyta,Viridiplantae,species
-71.35,-39.2,seriesM00262_site007_speciesARAARA_varialbe_cone_unit_cones/individual,M00262,stand,cone,Araucaria araucana,ARAARA,007,cones/individual,963047,Araucaria araucana,42754,Araucaria,Araucariaceae,Araucariales,Pinopsida,Streptophyta,Viridiplantae,species
-65.6,48.5,seriesM00209_site001_speciesABIBAL_varialbe_cone_unit_cones/individual,M00209,stand,cone,Abies balsamea,ABIBAL,001,cones/individual,883527,Abies balsamea,90345,Abies,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
21.68,63.05,seriesM00013_site001_speciesALNSPP_varialbe_pollen_unit_grains/m3,M00013,region,pollen,Alnus spp.,ALNSPP,001,grains/m3,791135,Alnus spp.,3515,Alnus,Betulaceae,Fagales,Magnoliopsida,Streptophyta,Viridiplantae,genus
21.68,63.05,seriesM00013_site001_speciesBETPEN_varialbe_flower_unit_flowers/individual,M00013,patch,flower,Betula pendula,BETPEN,001,flowers/individual,267719,Betula pendula,3505,Betula,Betulaceae,Fagales,Magnoliopsida,Streptophyta,Viridiplantae,species
23.07,63.08,seriesM00013_site001_speciesPICABI_varialbe_cone_unit_cones/individual,M00013,region,cone,Picea abies,PICABI,001,cones/individual,517943,Picea abies,3329,Picea,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
136.1,34.2,seriesM00014_site001_speciesPICJEZ_varialbe_cone_unit_cones/individual,M00014,patch,cone,Picea jezoensis,PICJEZ,001,cones/individual,340875,Picea jezoensis,67778,Picea,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-67.85,-54.37,seriesM00208_site001_speciesNOTANT_varialbe_seed_unit_seeds/m2,M00208,patch,seed,Nothofagus antarctica,NOTANT,001,seeds/m2,774706,Nothofagus antarctica,28933,Nothofagus,Nothofagaceae,Fagales,Magnoliopsida,Streptophyta,Viridiplantae,species
-110.82,45,seriesM00255_site001_speciesPINALB_varialbe_cone_unit_cones/individual,M00255,stand,cone,Pinus albicaulis,PINALB,001,cones/individual,786785,Pinus albicaulis,71622,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-110.48,44.8,seriesM00255_site002_speciesPINALB_varialbe_cone_unit_cones/individual,M00255,stand,cone,Pinus albicaulis,PINALB,002,cones/individual,786785,Pinus albicaulis,71622,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-109.83,45,seriesM00255_site003_speciesPINALB_varialbe_cone_unit_cones/individual,M00255,stand,cone,Pinus albicaulis,PINALB,003,cones/individual,786785,Pinus albicaulis,71622,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-111.25,44.91,seriesM00255_site004_speciesPINALB_varialbe_cone_unit_cones/individual,M00255,stand,cone,Pinus albicaulis,PINALB,004,cones/individual,786785,Pinus albicaulis,71622,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-110.09,43.72,seriesM00255_site005_speciesPINALB_varialbe_cone_unit_cones/individual,M00255,stand,cone,Pinus albicaulis,PINALB,005,cones/individual,786785,Pinus albicaulis,71622,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-110.42,44.79,seriesM00255_site006_speciesPINALB_varialbe_cone_unit_cones/individual,M00255,stand,cone,Pinus albicaulis,PINALB,006,cones/individual,786785,Pinus albicaulis,71622,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-110.12,44.4,seriesM00255_site007_speciesPINALB_varialbe_cone_unit_cones/individual,M00255,stand,cone,Pinus albicaulis,PINALB,007,cones/individual,786785,Pinus albicaulis,71622,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-110.12,44.39,seriesM00255_site008_speciesPINALB_varialbe_cone_unit_cones/individual,M00255,stand,cone,Pinus albicaulis,PINALB,008,cones/individual,786785,Pinus albicaulis,71622,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-111.03,45.22,seriesM00255_site009_speciesPINALB_varialbe_cone_unit_cones/individual,M00255,stand,cone,Pinus albicaulis,PINALB,009,cones/individual,786785,Pinus albicaulis,71622,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-111.02,45.22,seriesM00255_site010_speciesPINALB_varialbe_cone_unit_cones/individual,M00255,stand,cone,Pinus albicaulis,PINALB,010,cones/individual,786785,Pinus albicaulis,71622,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-109.68,43.67,seriesM00255_site011_speciesPINALB_varialbe_cone_unit_cones/individual,M00255,stand,cone,Pinus albicaulis,PINALB,011,cones/individual,786785,Pinus albicaulis,71622,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-109.81,44.68,seriesM00255_site012_speciesPINALB_varialbe_cone_unit_cones/individual,M00255,stand,cone,Pinus albicaulis,PINALB,012,cones/individual,786785,Pinus albicaulis,71622,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-110.69,44.21,seriesM00255_site013_speciesPINALB_varialbe_cone_unit_cones/individual,M00255,stand,cone,Pinus albicaulis,PINALB,013,cones/individual,786785,Pinus albicaulis,71622,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-110.85,44.01,seriesM00255_site014_speciesPINALB_varialbe_cone_unit_cones/individual,M00255,stand,cone,Pinus albicaulis,PINALB,014,cones/individual,786785,Pinus albicaulis,71622,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-110.84,44.93,seriesM00255_site015_speciesPINALB_varialbe_cone_unit_cones/individual,M00255,stand,cone,Pinus albicaulis,PINALB,015,cones/individual,786785,Pinus albicaulis,71622,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-110.87,45.05,seriesM00255_site016_speciesPINALB_varialbe_cone_unit_cones/individual,M00255,stand,cone,Pinus albicaulis,PINALB,016,cones/individual,786785,Pinus albicaulis,71622,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-110.34,44.14,seriesM00255_site017_speciesPINALB_varialbe_cone_unit_cones/individual,M00255,stand,cone,Pinus albicaulis,PINALB,017,cones/individual,786785,Pinus albicaulis,71622,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-110.26,44.15,seriesM00255_site019_speciesPINALB_varialbe_cone_unit_cones/individual,M00255,stand,cone,Pinus albicaulis,PINALB,019,cones/individual,786785,Pinus albicaulis,71622,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
-110.06,43.33,seriesM00255_site020_speciesPINALB_varialbe_cone_unit_cones/individual,M00255,stand,cone,Pinus albicaulis,PINALB,020,cones/individual,786785,Pinus albicaulis,71622,Pinus,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
