ID,error,error_reason,whole_estimate.r,whole_estimate.K,whole_estimate.sigma,whole_se.r,whole_se.K,whole_se.sigma,whole_converged,part,estimate.r,estimate.K,estimate.sigma,se.r,se.K,se.sigma,converged
9257,FALSE,NA,0,1,1,NA,NA,NA,FALSE,1,0,1,1,NA,NA,NA,FALSE
9257,FALSE,NA,0,1,1,NA,NA,NA,FALSE,2,0,1,1,NA,NA,NA,FALSE
9266,FALSE,NA,0,1,1,NA,NA,NA,FALSE,1,0,1,1,NA,NA,NA,FALSE
9266,FALSE,NA,0,1,1,NA,NA,NA,FALSE,2,0,1,1,NA,NA,NA,FALSE
9286,FALSE,NA,1.1513358838143905e-4,0.023651079420078106,0.7372016398688244,0.008195996780301255,1.6834344254649682,0.26066205605933557,TRUE,1,1.0380132330727005,125.49999999999994,2.8236015996645016,NA,158.5844418982742,NA,FALSE
9286,FALSE,NA,1.1513358838143905e-4,0.023651079420078106,0.7372016398688244,0.008195996780301255,1.6834344254649682,0.26066205605933557,TRUE,2,1.502968358053617e-4,0.012175011558037725,0.4344021990168164,0.014295069362955019,1.1576888577001097,0.21655000597460605,TRUE
9289,FALSE,NA,-0.029724728314807422,31050104957.255707,0.3280066624945287,0.09468757577788527,424952695002219.06,0.06695175498348337,TRUE,1,-0.041417613850603434,9378973902.364643,0.2311627974465667,0.09437231124949012,55973916052258.54,0.06673185246526529,TRUE
9289,FALSE,NA,-0.029724728314807422,31050104957.255707,0.3280066624945287,0.09468757577788527,424952695002219.06,0.06695175498348337,TRUE,2,1.5152189251771997,5072.980766203234,0.19154010097572088,0.34827444950483566,262.14103847486797,0.05529058478112885,TRUE
9316,FALSE,NA,0.3231244304518011,4.985893682616346,0.46650431692567534,0.21586542027808792,1.9390339982307647,0.08515775209079213,TRUE,1,0.20936280149788258,3.77871152314422,0.6320556295625104,0.42343757918890546,5.464780713810528,0.16892420474109823,TRUE
9316,FALSE,NA,0.3231244304518011,4.985893682616346,0.46650431692567534,0.21586542027808792,1.9390339982307647,0.08515775209079213,TRUE,2,1.351216973275259,4.889509514555793,0.17571235230901072,0.40507286321173913,0.24236024667969916,0.046959577745159624,TRUE
9346,FALSE,NA,0.9930867767365072,114.54972188695282,1.1481598135689233,0.44172765840294315,35.497118986262414,0.20296104420634103,TRUE,1,1.3789210639091323,73.72508668861755,1.0747044983628284,0.5274206034469718,21.36008354948967,0.26865757269967916,TRUE
9346,FALSE,NA,0.9930867767365072,114.54972188695282,1.1481598135689233,0.44172765840294315,35.497118986262414,0.20296104420634103,TRUE,2,0.6152511114680097,156.17222936297114,0.8192252926974212,0.5578819559366947,82.55610232032856,0.2048017295746158,TRUE
9434,FALSE,NA,0,1,1,NA,NA,NA,FALSE,1,0,1,1,NA,NA,NA,FALSE
9434,FALSE,NA,0,1,1,NA,NA,NA,FALSE,2,0,1,1,NA,NA,NA,FALSE
9440,FALSE,NA,0.2679486504178761,3.3435243561194,0.29003202529279826,0.1396798438373875,0.7235664148548304,0.03946762622081756,TRUE,1,0.34569066275594307,4.155658766216651,0.3146441899417641,0.23764738911339534,1.098768122713487,0.061707394904237656,TRUE
9440,FALSE,NA,0.2679486504178761,3.3435243561194,0.29003202529279826,0.1396798438373875,0.7235664148548304,0.03946762622081756,TRUE,2,0.7413914699662947,2.841246220410065,0.22282847901532593,0.26647861823877145,0.23694514907915987,0.043699508979372796,TRUE
9449,FALSE,NA,0,1,1,NA,NA,NA,FALSE,1,0,1,1,NA,NA,NA,FALSE
9449,FALSE,NA,0,1,1,NA,NA,NA,FALSE,2,0,1,1,NA,NA,NA,FALSE
9496,FALSE,NA,-0.026089364490749375,456874308.6607068,0.5411718009598022,0.08779320017645646,180033343290.9077,0.0620656910186775,TRUE,1,0.30316184407407076,10970.931295842147,0.4883245593075744,0.19711044733513663,4101.522705210908,0.07921773834633412,TRUE
9496,FALSE,NA,-0.026089364490749375,456874308.6607068,0.5411718009598022,0.08779320017645646,180033343290.9077,0.0620656910186775,TRUE,2,-0.08138976751303252,18138662644.91882,0.5527938468960291,0.1268196818564478,51125501923846.086,0.08968193516835321,TRUE
9528,FALSE,NA,0.2815366825727834,288.79482909646873,0.13425358577998286,0.10971513908704023,109.34556472117376,0.028621710693132633,TRUE,1,0.5242044899470648,153.68028421331692,0.08660490367732866,0.12473999213516147,20.116803146116066,0.02738486448276753,TRUE
9528,FALSE,NA,0.2815366825727834,288.79482909646873,0.13425358577998286,0.10971513908704023,109.34556472117376,0.028621710693132633,TRUE,2,0.4404818156517583,306.3472815854255,0.042096973409258914,0.07400492004272452,32.787663325137935,0.013312739767538854,TRUE
9529,FALSE,NA,0.831120979278636,104.61703619659218,0.2482704481181243,0.2690380460098208,8.667412186300124,0.048690196078182216,TRUE,1,1.1435160946880687,90.72414751984547,0.13071254570605562,0.17322528739331855,4.353015034868484,0.037733755187538645,TRUE
9529,FALSE,NA,0.831120979278636,104.61703619659218,0.2482704481181243,0.2690380460098208,8.667412186300124,0.048690196078182216,TRUE,2,0.3091794103590976,142.01165667691257,0.1952267934311267,0.4127811078479783,59.628155567554664,0.05635627925877345,TRUE
9602,FALSE,NA,1.1204712112736068,77.01509094098455,0.8066193617327697,0.3619935596457396,19.78004841752331,0.1719791018347293,TRUE,1,1.8333058843799463,84.18723298128863,0.4123490014086125,0.2581462402427547,17.360922882929863,0.13040667333224176,TRUE
9602,FALSE,NA,1.1204712112736068,77.01509094098455,0.8066193617327697,0.3619935596457396,19.78004841752331,0.1719791018347293,TRUE,2,0.19959228530278234,20.660745446900297,0.6113952740026115,0.4237386084272997,35.26975445514004,0.19333483001496915,TRUE
9710,FALSE,NA,0,1,1,NA,NA,NA,FALSE,1,0,1,1,NA,NA,NA,FALSE
9710,FALSE,NA,0,1,1,NA,NA,NA,FALSE,2,0,1,1,NA,NA,NA,FALSE
9715,FALSE,NA,0,1,1,NA,NA,NA,FALSE,1,0,1,1,NA,NA,NA,FALSE
9715,FALSE,NA,0,1,1,NA,NA,NA,FALSE,2,0,1,1,NA,NA,NA,FALSE
9716,FALSE,NA,0.39861993009904906,2607.515473717727,0.4193918454623219,0.13447015001938464,360.64377701481556,0.03893929268408081,TRUE,1,0.3776924722708141,2388.04730471699,0.4537265429121109,0.200822301429378,534.5374110427621,0.05958113860955952,TRUE
9716,FALSE,NA,0.39861993009904906,2607.515473717727,0.4193918454623219,0.13447015001938464,360.64377701481556,0.03893929268408081,TRUE,2,0.4691984996708588,2839.366648352751,0.37879646733988365,0.18943623797995096,430.77202770726507,0.049736376358978894,TRUE
9867,FALSE,NA,0.7977520292550595,1710.5456251949797,0.3969583591005683,0.24740659810016777,206.76426575698184,0.0680732592849856,TRUE,1,0.8097489821393805,1675.8411250897707,0.5651375984378771,0.4065022612633566,414.6553969305514,0.1412792400739966,TRUE
9867,FALSE,NA,0.7977520292550595,1710.5456251949797,0.3969583591005683,0.24740659810016777,206.76426575698184,0.0680732592849856,TRUE,2,0.16121124050272817,2257.966488219192,0.08748177127238492,0.24539030285495925,1307.6132596050873,0.02187291000629175,TRUE
9982,FALSE,NA,0.7598290501796221,33.98659156315976,0.6668798227600187,0.42572327263567805,8.803275688948958,0.13612313225257297,TRUE,1,0.8973732943378425,48.58139091417315,0.4488591711154875,0.4516895518226118,11.457098951506586,0.12958075099714053,TRUE
